Proceso:,Agregar CVE_EDO y CVE_MUN,,,,,,,,
CVE_EDO,ESTADO,EE_MUN,CVE_MUN,MUNICIPIO,LOCALIDAD,NOMBRE DE PTAR,CAPACIDAD INSTALADA L/S,CAUDAL TRATADO L/S,TIPO DE PROCESO
03,BAJA CALIFORNIA SUR,03MULEGE,03002,Mulegé,Guerrero Negro,Guerrero Negro,30,30,Lagunas de Estabilización
03,BAJA CALIFORNIA SUR,03MULEGE,03002,Mulegé,Heroica Mulegé,Mulegé,20,5,Lagunas de Estabilización
03,BAJA CALIFORNIA SUR,03MULEGE,03002,Mulegé,Santa Rosalia,Santa Rosalia,5.6,3.5,Lodos Activados
04,CAMPECHE,04CAMPECHE,04002,Campeche,Campeche,EX- HACIENDA KALA (SIGLO XXIII),15,15,Lodos Activados
04,CAMPECHE,04CAMPECHE,04002,Campeche,Campeche,Fovissste Belem,10,10,Lodos Activados
04,CAMPECHE,04CAMPECHE,04002,Campeche,Campeche,Fracc. Plan Chac,10,10,Filtros Biológicos o Rociadores o Percoladores
04,CAMPECHE,04CAMPECHE,04002,Campeche,Campeche,La Novia del Mar,10,10,Primario Avanzado
04,CAMPECHE,04CAMPECHE,04002,Campeche,Campeche,Las Flores,10,10,Lodos Activados
04,CAMPECHE,04CAMPECHE,04002,Campeche,Campeche,Los Laureles,3,3,Lodos Activados
04,CAMPECHE,04CAMPECHE,04002,Campeche,Campeche,Presidentes de México.,12,12,Humedales (Wetland)
04,CAMPECHE,04CAMPECHE,04002,Campeche,Campeche,Samulá,6,6,Lodos Activados
04,CAMPECHE,04CAMPECHE,04002,Campeche,Campeche,SIGLO XXI,15,15,Lodos Activados
04,CAMPECHE,04CAMPECHE,04002,Campeche,Campeche,Solidaridad Nacional,10,10,Lodos Activados
04,CAMPECHE,04CAMPECHE,04002,Campeche,Campeche,VivaH99,6,6,Lodos Activados
04,CAMPECHE,04CARMEN,04003,Carmen,Ciudad del Carmen,Fracc. San Manuel y San Francisco,17,6,Lodos Activados
04,CAMPECHE,04CARMEN,04003,Carmen,Ciudad del Carmen,Fraccionamiento Fovissste,5,5,Lodos Activados
04,CAMPECHE,04CARMEN,04003,Carmen,Ciudad del Carmen,Infonavit ExFinca Arcila,7.5,7.3,Lodos Activados
04,CAMPECHE,04CARMEN,04003,Carmen,Ciudad del Carmen,"Infonavit, Fracc. Reforma",10,9,Lodos Activados
05,COAHUILA DE ZARAGOZA,05ACUÑA,05002,Acuña,Ciudad Acuña,Ciudad Acuña,500,482,Lodos Activados
05,COAHUILA DE ZARAGOZA,05CASTAÑOS,05006,Castaños,Castaños,Castaños,10,10,Lagunas de Estabilización
05,COAHUILA DE ZARAGOZA,05GENERAL CEPEDA,05011,General Cepeda,General Cepeda,General Cepeda,8,8,Lodos Activados
05,COAHUILA DE ZARAGOZA,05MATAMOROS,05017,Matamoros,Corona,Corona,1.5,1,Fosa Séptica
05,COAHUILA DE ZARAGOZA,05MONCLOVA,05018,Monclova,Monclova,AHMSA,650,550,Lodos Activados
05,COAHUILA DE ZARAGOZA,05NADADORES,05021,Nadadores,Nadadores,Nadadores,10,10,Lagunas de Estabilización
05,COAHUILA DE ZARAGOZA,05OCAMPO,05023,Ocampo,CHULA VISTA,Chula Vista,5,5,Lodos Activados
05,COAHUILA DE ZARAGOZA,05OCAMPO,05023,Ocampo,Ocampo,Ocampo,10,10,Lagunas de Estabilización
05,COAHUILA DE ZARAGOZA,05PIEDRAS NEGRAS,05025,Piedras Negras,Piedras Negras,Piedras Negras,720,789,Lodos Activados
05,COAHUILA DE ZARAGOZA,05RAMOS ARIZPE,05027,Ramos Arizpe,Ramos Arizpe,Ramos Arizpe,160,100,Lodos Activados
05,COAHUILA DE ZARAGOZA,05SALTILLO,05030,Saltillo,Saltillo,AINSA ,75,35,Lodos Activados
05,COAHUILA DE ZARAGOZA,05SALTILLO,05030,Saltillo,Saltillo,El Chapulín (Jardines para la Humanidad),1,1,Lodos Activados
05,COAHUILA DE ZARAGOZA,05SALTILLO,05030,Saltillo,Saltillo,Gran Bosque Urbano,70,55,Lodos Activados
05,COAHUILA DE ZARAGOZA,05SALTILLO,05030,Saltillo,Saltillo,Parque V. Carranza,5,5,Lodos Activados
05,COAHUILA DE ZARAGOZA,05SALTILLO,05030,Saltillo,Saltillo,Principal,1200,927,Lodos Activados
05,COAHUILA DE ZARAGOZA,05SALTILLO,05030,Saltillo,Saltillo,"Saltillo I, Club Campestre",50,50,Zanjas de Oxidación
05,COAHUILA DE ZARAGOZA,05SAN JUAN DE SABINAS,05032,San Juan de Sabinas,Nueva Rosita,Colonia MASECA,7.5,3,Lodos Activados
05,COAHUILA DE ZARAGOZA,05SAN JUAN DE SABINAS,05032,San Juan de Sabinas,Nueva Rosita,Nueva Rosita,30,30,Lagunas de Estabilización
05,COAHUILA DE ZARAGOZA,05SAN JUAN DE SABINAS,05032,San Juan de Sabinas,SAN JUAN DE SABINAS,San Juan de Sabinas,3,3,Lodos Activados
05,COAHUILA DE ZARAGOZA,05TORREON,05035,Torreón,Torreón,Club Campestre La Rosita,50,30,Lodos Activados
05,COAHUILA DE ZARAGOZA,05TORREON,05035,Torreón,Torreón,Cooperativa Torreón Jardin,15,13,Lodos Activados
05,COAHUILA DE ZARAGOZA,05TORREON,05035,Torreón,Torreón,Las Etnias,20,20,Lodos Activados
05,COAHUILA DE ZARAGOZA,05TORREON,05035,Torreón,Torreón,Met Mex Peñoles,150,110,Lodos Activados
05,COAHUILA DE ZARAGOZA,05TORREON,05035,Torreón,Torreón,Torreón,1900,1400,Lagunas de Estabilización
05,COAHUILA DE ZARAGOZA,05VIESCA,05036,Viesca,Viesca,Viesca,7,1,Lagunas de Estabilización
06,COLIMA,06ARMERIA,06001,Armería,Ciudad Armería,Armería,70,32,Lagunas de Estabilización
06,COLIMA,06ARMERIA,06001,Armería,Cuyutlán,Cuyutlán,10,2.3,Rafa + Filtro Biologico
06,COLIMA,06COLIMA,06002,Colima,Cardona,Cardona,1,0.9,Fosa Septica + Filtro Biologico
06,COLIMA,06COLIMA,06002,Colima,Colima,Colima - Villa de Álvarez,1200,850,Lodos Activados
06,COLIMA,06COLIMA,06002,Colima,Colima,Lo de Villa,10,10,Lagunas de Estabilización
06,COLIMA,06COLIMA,06002,Colima,El Amarradero,EL AMARRADERO,2,0.5,Rafa + Filtro Biologico
06,COLIMA,06COLIMA,06002,Colima,Estapilla,Estapilla,2,2,Fosa Septica + Filtro Biologico
06,COLIMA,06COLIMA,06002,Colima,"GOLONDRINAS, LAS",Las Golondrinas,0.7,0.4,Rafa + Filtro Biologico
06,COLIMA,06COLIMA,06002,Colima,Los Asmoles,Los Asmoles,1,2.2,Fosa Septica + Filtro Biologico
06,COLIMA,06COLIMA,06002,Colima,Los Ortices,Los Ortices,2,1.1,Lagunas de Estabilización
06,COLIMA,06COLIMA,06002,Colima,Los Ortices,LOS ORTICES (TANQUE SEPTICO),2,0.4,Fosa Septica + Filtro Biologico
06,COLIMA,06COLIMA,06002,Colima,Los Tepames,Tepames,26,3.5,Lagunas de Estabilización
06,COLIMA,06COLIMA,06002,Colima,Piscila,Piscila I,4,1.6,Rafa + Filtro Biologico
06,COLIMA,06COLIMA,06002,Colima,Piscila,Piscila II,4,0.3,Rafa + Filtro Biologico
06,COLIMA,06COLIMA,06002,Colima,Puerta de Anzar,Puerta de Anzar,3,0.5,Tanque Imhoff + Filtro Biologico
06,COLIMA,06COLIMA,06002,Colima,TINAJAS,Tinajas,1,0.5,Rafa + Filtro Biologico
06,COLIMA,06COMALA,06003,Comala,Cofradía de Suchitlán,Cofradía de Suchitlán,4,3.3,Tanque Imhoff + Filtro Biologico
06,COLIMA,06COMALA,06003,Comala,El Remudadero,El Remudadero,2,0.4,Tanque Imhoff + Filtro Biologico
06,COLIMA,06COMALA,06003,Comala,La Caja,La Caja,4,1,Tanque Imhoff + Filtro Biologico
06,COLIMA,06COMALA,06003,Comala,Suchitlán,Suchitlán,10,3.8,Rafa + Filtro Biologico
06,COLIMA,06COMALA,06003,Comala,Zacualpan,Zacualpan I,3,2,Fosa Septica + Filtro Biologico
06,COLIMA,06COMALA,06003,Comala,Zacualpan,Zacualpan II,3,0.6,Fosa Septica + Filtro Biologico
06,COLIMA,06COQUIMATLAN,06004,Coquimatlán,Coquimatlán,Coquimatlán,20,14,Rafa + Filtro Biologico
06,COLIMA,06COQUIMATLAN,06004,Coquimatlán,El Poblado,El Poblado,5,0.8,Fosa Septica + Filtro Biologico
06,COLIMA,06COQUIMATLAN,06004,Coquimatlán,Jala,Jala,10,1.3,Lagunas de Estabilización
06,COLIMA,06COQUIMATLAN,06004,Coquimatlán,La Esperanza,La Esperanza,10,1.8,Lagunas de Estabilización
06,COLIMA,06CUAUHTEMOC,06005,Cuauhtémoc,Alcaraces,Alcaraces,5,3.5,Tanque Imhoff
06,COLIMA,06CUAUHTEMOC,06005,Cuauhtémoc,Alzada,Alzada,5,2.5,Rafa + Filtro Biologico
06,COLIMA,06CUAUHTEMOC,06005,Cuauhtémoc,Buenavista,Buenavista,4,3.4,Tanque Imhoff + Filtro Biologico
06,COLIMA,06CUAUHTEMOC,06005,Cuauhtémoc,Cerro Colorado,Cerro Colorado,1.5,1,Fosa Septica + Filtro Biologico
06,COLIMA,06CUAUHTEMOC,06005,Cuauhtémoc,Chiapa,CHIAPA,4,2.5,Rafa + Filtro Biologico
06,COLIMA,06CUAUHTEMOC,06005,Cuauhtémoc,Chiapa,Chiapa - Ocotillo,5,4.2,Lagunas de Estabilización
06,COLIMA,06CUAUHTEMOC,06005,Cuauhtémoc,Cuauhtémoc,Colonia Higueras,5,1.5,Rafa + Filtro Biologico
06,COLIMA,06CUAUHTEMOC,06005,Cuauhtémoc,Cuauhtémoc,Colonia Ivecol,5,5,Rafa + Filtro Biologico
06,COLIMA,06CUAUHTEMOC,06005,Cuauhtémoc,Cuauhtémoc,Cuauhtémoc,25,17,Lagunas de Estabilización
06,COLIMA,06CUAUHTEMOC,06005,Cuauhtémoc,El Trapiche,El Trapiche,6,4,Rafa + Filtro Biologico
06,COLIMA,06CUAUHTEMOC,06005,Cuauhtémoc,El Trapiche,El Trapiche II,2,1,Discos Biológicos o Biodiscos
06,COLIMA,06CUAUHTEMOC,06005,Cuauhtémoc,Montitlán,Montitlán,2,0.6,Rafa + Filtro Biologico
06,COLIMA,06CUAUHTEMOC,06005,Cuauhtémoc,Quesería,Queseria,20,20,Rafa + Filtro Biologico
06,COLIMA,06CUAUHTEMOC,06005,Cuauhtémoc,San Joaquín,San Joaquín,1.5,1,Fosa Séptica
06,COLIMA,06IXTLAHUACAN,06006,Ixtlahuacán,Agua de la Virgen,Agua de la Virgen,2,0.7,Fosa Septica + Filtro Biologico
06,COLIMA,06IXTLAHUACAN,06006,Ixtlahuacán,La Presa (Barranca del Rebozo),La Presa ,2,1.2,Fosa Septica + Filtro Biologico
06,COLIMA,06IXTLAHUACAN,06006,Ixtlahuacán,Las Conchas,Las Conchas,7,1.8,Tanque Imhoff + Filtro Biologico
06,COLIMA,06IXTLAHUACAN,06006,Ixtlahuacán,Zinacamitlán (Los Chicos),Zinacamitlán,1,1,Lagunas de Estabilización
06,COLIMA,06MANZANILLO,06007,Manzanillo,Camotlán de Miraflores,Camotlán de Miraflores I,4,1.1,Tanque Imhoff + Filtro Biologico
06,COLIMA,06MANZANILLO,06007,Manzanillo,Camotlán de Miraflores,Camotlán de Miraflores II,4,0.6,Tanque Imhoff + Filtro Biologico
06,COLIMA,06MANZANILLO,06007,Manzanillo,El Chavarín,El Chavarín,7,2.5,Lodos Activados
06,COLIMA,06MANZANILLO,06007,Manzanillo,El Colomo,El Colomo,20,8,Lodos Activados
06,COLIMA,06MANZANILLO,06007,Manzanillo,El Huizcolote,Huizcolote I,1,0.3,Rafa + Filtro Biologico
06,COLIMA,06MANZANILLO,06007,Manzanillo,El Huizcolote,Huizcolote II,1,0.3,Rafa + Filtro Biologico
06,COLIMA,06MANZANILLO,06007,Manzanillo,EL Naranjo,El Naranjo,10,2.8,Rafa + Filtro Biologico
06,COLIMA,06MANZANILLO,06007,Manzanillo,La Central,La Central,4,1.2,Lodos Activados
06,COLIMA,06MANZANILLO,06007,Manzanillo,Los Cedros,Los Cedros,2.7,1.2,Tanque Imhoff + Filtro Biologico
06,COLIMA,06MANZANILLO,06007,Manzanillo,Manzanillo,Campos,5,2,Tanque Imhoff + Filtro Biologico
06,COLIMA,06MANZANILLO,06007,Manzanillo,Manzanillo,Dynamica,15,1.9,Lodos Activados
06,COLIMA,06MANZANILLO,06007,Manzanillo,Manzanillo,Miramar,10,3.6,Lodos Activados
06,COLIMA,06MANZANILLO,06007,Manzanillo,Manzanillo,PUNTA CHICA,75,42.5,Lodos Activados
06,COLIMA,06MANZANILLO,06007,Manzanillo,Manzanillo,Salagua,420,322,Lodos Activados
06,COLIMA,06MANZANILLO,06007,Manzanillo,Venustiano Carranza (Cualata),V. Carranza - Santa Ríta,6,1.5,Lagunas de Estabilización
06,COLIMA,06MINATITLAN,06008,Minatitlán,Agua Salada,Agua Salada,1.5,0.5,Fosa Septica + Filtro Biologico
06,COLIMA,06MINATITLAN,06008,Minatitlán,Benito Juárez de Peña Colorada (El Poblado),El Poblado (Peña Colorada),9,8.1,Lodos Activados
06,COLIMA,06MINATITLAN,06008,Minatitlán,La Loma,La Loma,1.5,0.4,Fosa Septica + Filtro Biologico
06,COLIMA,06MINATITLAN,06008,Minatitlán,Paticajo,Paticajo,5,1.6,Rafa + Filtro Biologico
06,COLIMA,06MINATITLAN,06008,Minatitlán,Paticajo,Paticajo (Zona Oriente),1.5,1.2,Tanque Imhoff + Filtro Biologico
06,COLIMA,06MINATITLAN,06008,Minatitlán,San Antonio,San Antonio,1.5,0.4,Fosa Septica + Filtro Biologico
06,COLIMA,06TECOMAN,06009,Tecomán,Caleras,Caleras,7,1,Tanque Imhoff + Filtro Biologico
06,COLIMA,06TECOMAN,06009,Tecomán,Cofradía de Morelos,Cofradia de Morelos,3,3.2,Tanque Imhoff + Filtro Biologico
06,COLIMA,06TECOMAN,06009,Tecomán,Colonia Ladislao Moreno,Ladislao Moreno,1,1.3,Fosa Séptica
06,COLIMA,06TECOMAN,06009,Tecomán,Tecolapa,Tecolapa,4,1.2,Tanque Imhoff
06,COLIMA,06TECOMAN,06009,Tecomán,Tecomán,Tecomán,250,240,Lodos Activados
06,COLIMA,06VILLA DE ALVAREZ,06010,Villa de Álvarez,El Chivato (Providencia),El Chivato,1,0.8,Rafa + Filtro Biologico
06,COLIMA,06VILLA DE ALVAREZ,06010,Villa de Álvarez,La Lima,La Lima y Nuevo Naranjal,2,0.9,Rafa + Filtro Biologico
06,COLIMA,06VILLA DE ALVAREZ,06010,Villa de Álvarez,Las Joyitas,Joyitas,1,0.7,Rafa + Filtro Biologico
07,CHIAPAS,07ALDAMA,07113,Aldama,Aldama,Aldama,5,3.02,Rafa o Wasb
07,CHIAPAS,07ANGEL ALBINO CORZO,07008,Angel Albino Corzo,Jaltenango de la Paz,Palestina,22,4,Lagunas de Estabilización
07,CHIAPAS,07CATAZAJA,07016,Catazaja,Catazaja,Playas Catazaja,6.57,4,Lagunas de Estabilización
07,CHIAPAS,07CHALCHIHUITAN,07022,Chalchihuitán,Chalchihuitán,Chalchihuitán,3.21,1.04,Filtros Biológicos o Rociadores o Percoladores
07,CHIAPAS,07CHANAL,07024,Chanal,Saxchilbalté,Saxchilbalté,1,1,Anaerobio
07,CHIAPAS,07CHIAPA DE CORZO,07027,Chiapa de Corzo,Nicolás Bravo,Nicolás Bravo,1.4,1.4,Tanque Imhoff
07,CHIAPAS,07CHIAPILLA,07028,Chiapilla,Chiapilla,Chiapilla,6.4,1.92,Lagunas de Estabilización
07,CHIAPAS,07COMITAN DE DOMINGUEZ,07019,Comitán de Domínguez,Comitán de Domínguez,Comitán,210,90,Lagunas de Estabilización
07,CHIAPAS,07FRANCISCO LEON,07033,Francisco León,Cristo Rey,Cristo Rey,0.12,0.07,Anaerobio
07,CHIAPAS,07FRONTERA COMALAPA,07034,Frontera Comalapa,Ciudad Cuauhtémoc,Ciudad Cuauhtémoc,7,7,Lodos Activados
07,CHIAPAS,07FRONTERA COMALAPA,07034,Frontera Comalapa,Paso Hondo,Paso Hondo,8.3,2.49,Lagunas de Estabilización
07,CHIAPAS,07IXTAPA,07044,Ixtapa,Ixtapa,Ixtapa,8.6,2.58,Lagunas de Estabilización
07,CHIAPAS,07LA CONCORDIA,07020,La Concordia,Rizo de Oro,Rizo de Oro,1.77,1.24,Tanque Imhoff
07,CHIAPAS,07LAS MARGARITAS,07052,Las Margaritas,Las Margaritas,Las Margaritas,21,7.2,Lagunas de Estabilización
07,CHIAPAS,07LAS ROSAS,07075,Las Rosas,Las Rosas,Las Rosas,36.35,36.35,Lagunas de Estabilización
07,CHIAPAS,07MARAVILLA TENEJAPA,07115,Maravilla Tenejapa,Las Nubes,Las Nubes,2,0.5,Fosa Séptica
07,CHIAPAS,07MARQUES DE COMILLAS,07116,Marques de Comillas,Reforma Agraria,Reforma Agraria,6,3,Anaerobio
07,CHIAPAS,07MARQUES DE COMILLAS,07116,Marques de Comillas,Zamora Pico De Oro,Las Guacamayas Centro Ecoturistico,5,2,Fosa Séptica
07,CHIAPAS,07PALENQUE,07065,Palenque,Palenque,Zona Arqueológica Palenque,0.54,0.54,Aerobio
07,CHIAPAS,07PANTELHO,07066,Pantelhó,Aquiles Serdán (Santa Lucia),Aquiles Serdán,1.8,1.5,Rafa o Wasb
07,CHIAPAS,07PIJIJIAPAN,07069,Pijijiapan,Pijijiapan,Pijijiapan,60,18,Lagunas de Estabilización
07,CHIAPAS,07SALTO DEL AGUA,07077,Salto del Agua,Suclumpa,Suclumpa,2,1.9,Lagunas de Estabilización
07,CHIAPAS,07SUCHIAPA,07086,Suchiapa,Suchiapa,Suchiapa,16.02,4.8,Lagunas de Estabilización
07,CHIAPAS,07SUCHIATE,07087,Suchiate,Ciudad Hidalgo,Ciudad Hidalgo,45,27,Humedales (Wetland)
07,CHIAPAS,07TAPACHULA,07089,Tapachula,Hermosillo,Fraccionamiento Hermosillo,2.08,0.62,Fosa Séptica
07,CHIAPAS,07TAPACHULA,07089,Tapachula,Tapachula de Córdova y Ordoñez,Tapachula Sur Oriente,250,100,Dual
07,CHIAPAS,07TENEJAPA,07093,Tenejapa,Tenejapa,Tenejapa,4.69,4.69,Biológico
07,CHIAPAS,07TUMBALA,07100,Tumbala,Chuctiepa,Chuctiepa,0.63,0.38,Lagunas de Estabilización
07,CHIAPAS,07TUXTLA CHICO,07102,Tuxtla Chico,Tuxtla Chico,Tuxtla Chico,19.4,9,Lodos Activados
07,CHIAPAS,07TUXTLA GUTIERREZ,07101,Tuxtla Gutiérrez,Copoya,Copoya,10.83,7.5,Filtros Biológicos o Rociadores o Percoladores
07,CHIAPAS,07TUXTLA GUTIERREZ,07101,Tuxtla Gutiérrez,El Jobo,El Jobo,5,3,Aerobio
07,CHIAPAS,07TUXTLA GUTIERREZ,07101,Tuxtla Gutiérrez,Tuxtla Gutiérrez,Tuchtlán,320,250,Biológico
07,CHIAPAS,07TUXTLA GUTIERREZ,07101,Tuxtla Gutiérrez,Tuxtla Gutiérrez,Tuxtla Gutiérrez (Paso Limón),800,683,Filtros Biológicos o Rociadores o Percoladores
07,CHIAPAS,07TZIMOL,07104,Tzimol,Tzimol,Tzimol,7.5,4.5,Lagunas de Estabilización
07,CHIAPAS,07UNION JUAREZ,07105,Unión Juárez,Santo Domingo,Santo Domingo,26,0.16,Fosa Séptica
08,CHIHUAHUA,08AHUMADA,08001,Ahumada,Miguel Ahumada,Ahumada,28,26.6,Lagunas de Estabilización
08,CHIHUAHUA,08ALDAMA,08002,Aldama,Juan Aldama,Aldama,44,38,Lagunas de Estabilización
08,CHIHUAHUA,08ALDAMA,08002,Aldama,Maclovio Herrera (Estación Falomir),Maclovio Herrera (Estación Falomir),1.4,0.5,Lagunas de Estabilización
08,CHIHUAHUA,08ALDAMA,08002,Aldama,"MESA, LA",LA MESA Y EL PORVENIR,3,1,Lagunas de Estabilización
08,CHIHUAHUA,08ALLENDE,08003,Allende,Agua Fría Alfareña,Agua Fría (Barricada),0.4,0.3,Lagunas de Estabilización
08,CHIHUAHUA,08ALLENDE,08003,Allende,Colonia Bufalo,Bufalo,2,1,Lagunas de Estabilización
08,CHIHUAHUA,08ALLENDE,08003,Allende,Estación Adela (San Gregorio),Estación Adela,0.5,0.4,Lagunas de Estabilización
08,CHIHUAHUA,08ALLENDE,08003,Allende,Estación Morita,La Morita,0.7,0.5,Lagunas de Estabilización
08,CHIHUAHUA,08ALLENDE,08003,Allende,Fraccion la Porreña,Porreña,0.5,0.2,Lagunas de Estabilización
08,CHIHUAHUA,08ALLENDE,08003,Allende,Pueblito de Allende,El Pueblito,3.5,3,Lagunas de Estabilización
08,CHIHUAHUA,08ALLENDE,08003,Allende,San Juan de Allende,San Juan de Allende,0.6,0.5,Lagunas de Estabilización
08,CHIHUAHUA,08ALLENDE,08003,Allende,Talamantes de Abajo,Talamantes,1.1,1,Sedimentación + Wetland
08,CHIHUAHUA,08ALLENDE,08003,Allende,Valle De Ignacio Allende,Allende,13,13,Lagunas de Estabilización
08,CHIHUAHUA,08AQUILES SERDAN,08004,Aquiles Serdán,Santa Eulalia,"Santa Eulalia, Santo Domingo y San Guillermo",40,20,Lodos Activados
08,CHIHUAHUA,08ASCENSION,08005,Ascensión,Ascensión,Ascensión,45.9,20,Lagunas de Estabilización
08,CHIHUAHUA,08ASCENSION,08005,Ascensión,GUADALUPE VICTORIA,GUADALUPE VICTORIA,3.8,0.5,Anaerobio
08,CHIHUAHUA,08ASCENSION,08005,Ascensión,Puerto Palomas,Palomas,25,20,Lagunas de Estabilización
08,CHIHUAHUA,08BACHINIVA,08006,Bachíniva,Abraham González,Abraham González,2,1.1,Lagunas de Estabilización
08,CHIHUAHUA,08BACHINIVA,08006,Bachíniva,Bachíniva,Bachíniva Norte,4,1.5,Lagunas de Estabilización
08,CHIHUAHUA,08BACHINIVA,08006,Bachíniva,Bachíniva,Centro Sur Bachíniva,10,5,Lagunas de Estabilización
08,CHIHUAHUA,08BACHINIVA,08006,Bachíniva,Francisco I. Madero,Francisco I. Madero Y Agua Blanca,1.3,0.5,Lagunas de Estabilización
08,CHIHUAHUA,08BALLEZA,08007,Balleza,"CRUZ, LA",LA CRUZ,0.5,0.1,Lagunas de Estabilización
08,CHIHUAHUA,08BALLEZA,08007,Balleza,La Magdalena,La Magdalena,1.2,0.8,Sedimentación + Wetland
08,CHIHUAHUA,08BALLEZA,08007,Balleza,Mariano Balleza,Balleza,8,6,Lagunas de Estabilización
08,CHIHUAHUA,08BALLEZA,08007,Balleza,Ranchito de San Juan (El Ranchito),Ranchito de San Juan,0.5,0.4,Sedimentación + Wetland
08,CHIHUAHUA,08BALLEZA,08007,Balleza,"VERGEL, EL (EJIDO EL VERGEL)",EL VERGEL,4.2,2.5,Lagunas de Estabilización
08,CHIHUAHUA,08BATOPILAS,08008,Batopilas,Batopilas,Batopilas,1.7,1,Sedimentación + Wetland
08,CHIHUAHUA,08BOCOYNA,08009,Bocoyna,Bocoyna,Bocoyna,2.7,1.2,Sedimentación + Wetland
08,CHIHUAHUA,08BOCOYNA,08009,Bocoyna,Creel,Creel,11,11,Lodos Activados
08,CHIHUAHUA,08BOCOYNA,08009,Bocoyna,San Juanito,San Juanito,31,25,Lagunas de Estabilización
08,CHIHUAHUA,08BOCOYNA,08009,Bocoyna,SisoGuichi,SisoGuichi,1.5,1,Primario o Sedimentación
08,CHIHUAHUA,08BUENAVENTURA,08010,Buenaventura,Benito Juárez,Benito Juárez,17.3,8,Lagunas de Estabilización
08,CHIHUAHUA,08BUENAVENTURA,08010,Buenaventura,Constitución,Constitución,8.2,2.5,Lagunas de Estabilización
08,CHIHUAHUA,08BUENAVENTURA,08010,Buenaventura,Flores Magón (El Carmen),Flores Magón,6.7,5,Lagunas de Estabilización
08,CHIHUAHUA,08BUENAVENTURA,08010,Buenaventura,San Buenaventura,Buenaventura,22,6,Lagunas de Estabilización
08,CHIHUAHUA,08CAMARGO,08011,Camargo,Santa Rosalía de Camargo,Camargo,140,100,Lagunas de Estabilización
08,CHIHUAHUA,08CARICHI,08012,Carichí,Carichí,Carichí,4.5,3.5,Lagunas de Estabilización
08,CHIHUAHUA,08CARICHI,08012,Carichí,Ciénega de Ojos Azules,Ciénega de Ojos Azules,1.6,0.5,Lagunas de Estabilización
08,CHIHUAHUA,08CASAS GRANDES,08013,Casas Grandes,Casas Grandes,Casas Grandes,11,5,Lagunas de Estabilización
08,CHIHUAHUA,08CHIHUAHUA,08019,Chihuahua,Chihuahua,"Chihuahua ""Sur""",2500,1620,Lodos Activados
08,CHIHUAHUA,08CHIHUAHUA,08019,Chihuahua,Chihuahua,Norte,1200,430,Lodos Activados
08,CHIHUAHUA,08CHIHUAHUA,08019,Chihuahua,Colonia Nuevas Delicias,Nuevas Delicias,2.8,1,Lagunas de Estabilización
08,CHIHUAHUA,08CHIHUAHUA,08019,Chihuahua,El Charco,El Charco,1.7,0.5,Lagunas de Estabilización
08,CHIHUAHUA,08CHIHUAHUA,08019,Chihuahua,El Sauz,El Sauz,8,5,Lagunas de Estabilización
08,CHIHUAHUA,08CHIHUAHUA,08019,Chihuahua,Sin Nombre,Fracc. Brasas de Chihuahua,12,5,Lodos Activados
08,CHIHUAHUA,08CHINIPAS,08020,Chínipas,Chinipas de Almada,Chínipas,3,3,Sedimentación + Wetland
08,CHIHUAHUA,08CORONADO,08014,Coronado,Conquista Agraria,La Conquista,0.2,0.15,Lagunas de Estabilización
08,CHIHUAHUA,08CORONADO,08014,Coronado,José Esteban Coronado,Coronado,2.5,2,Primario o Sedimentación
08,CHIHUAHUA,08CUAUHTEMOC,08017,Cuauhtémoc,Anahuac,ANAHUAC,36.6,28,Aerobio
08,CHIHUAHUA,08CUAUHTEMOC,08017,Cuauhtémoc,Barraganes,Barraganes,0.3,0.1,Lagunas de Estabilización
08,CHIHUAHUA,08CUAUHTEMOC,08017,Cuauhtémoc,BUSTILLOS,SISTEMA LAGUNAR BUSTILLOS Y ZAMALOAPAN,2.2,0.5,Lagunas de Estabilización
08,CHIHUAHUA,08CUAUHTEMOC,08017,Cuauhtémoc,Cuauhtémoc,Cuauhtémoc,280,270,Lagunas de Estabilización
08,CHIHUAHUA,08CUAUHTEMOC,08017,Cuauhtémoc,Cuitlahuac (La Cruz Vieja),Cuitlahuac,0.3,0.1,Lagunas de Estabilización
08,CHIHUAHUA,08CUAUHTEMOC,08017,Cuauhtémoc,Ejido Progreso (San Ignacio),Ejido Progreso,1.5,0.2,Lagunas de Estabilización
08,CHIHUAHUA,08CUAUHTEMOC,08017,Cuauhtémoc,La Quemada,La Quemada,2.7,0.1,Lagunas de Estabilización
08,CHIHUAHUA,08CUAUHTEMOC,08017,Cuauhtémoc,La Unión Campesina,Unión Campesina,1,0.3,Lagunas de Estabilización
08,CHIHUAHUA,08CUAUHTEMOC,08017,Cuauhtémoc,Lázaro Cárdenas,Lázaro Cárdenas,4,4,Lagunas de Estabilización
08,CHIHUAHUA,08CUAUHTEMOC,08017,Cuauhtémoc,Tres Lagunitas,Tres Lagunitas,0.9,0.2,Lagunas de Estabilización
08,CHIHUAHUA,08DELICIAS,08021,Delicias,Colonia Francisco I. Madero (La Gomeña),La Gomeña,0.5,0.1,Lagunas de Estabilización
08,CHIHUAHUA,08DELICIAS,08021,Delicias,Colonia Industrial Sur,Col. Industrial Sur,0.8,0.2,Lagunas de Estabilización
08,CHIHUAHUA,08DELICIAS,08021,Delicias,Delicias,Col. Revolución,12.9,8,Lagunas de Estabilización
